ID,Place (x),Knowledge (y),Action (z),K5Number,K5Name,K5Distance
3996,-0.12348,-1.56673,0.90145,1,Ecospirituality,1.15700
3998,-0.81561,-0.68457,1.13010,1,Ecospirituality,0.74876
4003,-0.73982,-1.41983,1.36471,1,Ecospirituality,1.10160
4005,-2.52440,-1.50290,1.83406,1,Ecospirituality,2.22187
4007,-2.29905,-1.47084,-0.37301,1,Ecospirituality,1.68813
4010,-0.23607,-0.81821,0.00034,1,Ecospirituality,0.80986
4013,-2.14861,-1.37175,1.33679,1,Ecospirituality,1.60370
4014,-0.99752,-0.83360,0.17942,1,Ecospirituality,0.25498
4015,-1.68343,-1.86993,1.91142,1,Ecospirituality,1.94090
4020,-2.20395,-2.21962,-0.79708,1,Ecospirituality,2.20949
4021,-1.44208,-1.56140,0.95156,1,Ecospirituality,1.00192
4031,-1.60864,-0.18918,1.57965,1,Ecospirituality,1.51766
4038,-0.20530,-0.00562,0.35694,1,Ecospirituality,1.14126
4047,0.07484,-1.15781,-0.05935,1,Ecospirituality,1.14149
4050,-0.62993,-1.57434,0.66996,1,Ecospirituality,0.78876
4058,-0.68590,-0.34230,0.98378,1,Ecospirituality,0.82203
4063,-0.07099,-0.60506,0.53517,1,Ecospirituality,0.90853
4064,-0.87807,-0.00275,0.36120,1,Ecospirituality,0.88853
4082,-0.79226,-0.73273,1.23943,1,Ecospirituality,0.84658
4090,-1.31577,-1.76275,-1.04702,1,Ecospirituality,1.75020
4104,-1.01934,-1.70294,0.29133,1,Ecospirituality,0.82983
4105,-0.30656,-1.58856,-0.06746,1,Ecospirituality,1.05379
4116,-2.32255,-0.76150,1.87646,1,Ecospirituality,2.02294
4119,-1.75926,-2.10906,0.93911,1,Ecospirituality,1.56712
4124,-1.03003,-0.84258,1.44753,1,Ecospirituality,1.03564
4132,-0.67021,-2.19766,0.67596,1,Ecospirituality,1.35901
4154,-1.84283,-1.98344,1.84089,1,Ecospirituality,2.01593
4170,-1.06440,-0.25172,-0.46556,1,Ecospirituality,1.09771
4183,-0.44254,-0.21147,1.91315,1,Ecospirituality,1.71088
4184,-3.65019,-1.32268,1.48880,1,Ecospirituality,2.95883
4187,-1.20075,-0.41001,1.05496,1,Ecospirituality,0.84232
4197,-1.32516,-1.31075,-0.96033,1,Ecospirituality,1.49592
