ID,Place (x),Knowledge (y),Action (z),K5Number,K5Name,K5Distance
3609,0.42398,-0.33367,-0.80513,2,Small is Beautiful,0.47213
3612,-0.14736,-0.67033,-1.26119,2,Small is Beautiful,0.64210
3615,-0.72630,-0.02988,-0.43740,2,Small is Beautiful,0.86437
3616,-0.94919,0.08542,-1.28907,2,Small is Beautiful,1.05104
3618,0.02522,-0.09106,-0.76924,2,Small is Beautiful,0.14862
3622,0.00253,0.37647,-1.47631,2,Small is Beautiful,0.79062
3623,-0.21409,-0.72672,-1.35206,2,Small is Beautiful,0.75549
3625,0.03927,0.46615,-0.36335,2,Small is Beautiful,0.82450
3629,0.01146,-0.29141,-1.32123,2,Small is Beautiful,0.44452
3630,0.11647,-1.16088,-1.53089,2,Small is Beautiful,1.19034
3631,-0.32642,-0.58686,-0.30084,2,Small is Beautiful,0.79938
3632,0.44466,-0.32786,-0.93115,2,Small is Beautiful,0.48163
3634,1.03671,-0.21809,-1.50381,2,Small is Beautiful,1.20783
3638,-0.67456,-0.42958,-0.80222,2,Small is Beautiful,0.72677
3639,1.29089,-0.62998,-0.51630,2,Small is Beautiful,1.43040
3643,-0.79716,-0.44710,-1.16189,2,Small is Beautiful,0.88225
3644,-0.23342,0.39365,-0.30773,2,Small is Beautiful,0.84041
3645,-1.85658,-1.33274,-2.26690,2,Small is Beautiful,2.58375
3646,0.24390,0.85775,-1.43468,2,Small is Beautiful,1.17894
3647,1.04969,-0.32600,-0.78697,2,Small is Beautiful,1.07395
3650,-2.02781,-0.64233,-1.47239,2,Small is Beautiful,2.15673
3651,-0.52545,0.69642,-1.10232,2,Small is Beautiful,1.02352
3652,0.35984,-1.12695,-0.99326,2,Small is Beautiful,1.03730
3654,0.04311,-0.62190,-0.66124,2,Small is Beautiful,0.51977
3655,-0.74682,-0.32953,-0.60491,2,Small is Beautiful,0.81395
3658,-0.50585,-0.49514,-0.27566,2,Small is Beautiful,0.86440
3659,0.49298,0.44593,-0.65477,2,Small is Beautiful,0.82205
3662,0.08167,-0.36600,-0.85888,2,Small is Beautiful,0.22601
3663,-0.43176,-0.26246,-0.59765,2,Small is Beautiful,0.53015
3665,0.11173,0.20544,-0.91350,2,Small is Beautiful,0.38528
3677,-0.31324,-1.22538,-1.23440,2,Small is Beautiful,1.15817
3678,0.00166,-0.49083,-0.08534,2,Small is Beautiful,0.87576
3681,0.26657,-0.86244,-2.80627,2,Small is Beautiful,2.05255
3685,0.10412,0.29459,-1.08208,2,Small is Beautiful,0.50410
3691,0.14127,-1.04180,-1.59773,2,Small is Beautiful,1.13530
3692,0.31750,-0.10036,-1.08815,2,Small is Beautiful,0.38070
3697,0.89185,-0.25432,-1.00702,2,Small is Beautiful,0.90925
3698,-0.34335,-1.80461,-1.22225,2,Small is Beautiful,1.70915
3700,-0.14740,-0.52305,-0.83065,2,Small is Beautiful,0.39423
3702,1.89125,-0.85491,-2.09000,2,Small is Beautiful,2.34618
3704,0.30849,-0.38144,-1.10485,2,Small is Beautiful,0.43673
3705,-0.01092,-1.54723,-0.83451,2,Small is Beautiful,1.38756
3711,0.22696,0.06422,-0.86100,2,Small is Beautiful,0.32592
3715,-0.00363,-0.43195,-1.31145,2,Small is Beautiful,0.49546
3723,1.23795,0.12376,-1.87362,2,Small is Beautiful,1.60708
3743,0.18876,-0.21771,-1.17332,2,Small is Beautiful,0.34300
3747,0.18759,-0.73687,-1.42090,2,Small is Beautiful,0.80240
3750,1.03125,0.10050,-0.61099,2,Small is Beautiful,1.10705
3754,-0.20205,0.34241,-1.03778,2,Small is Beautiful,0.55850
3755,0.19921,-0.05841,-0.47424,2,Small is Beautiful,0.48060
3758,0.24008,0.35032,-0.55361,2,Small is Beautiful,0.66306
3760,-0.52307,-0.18884,-2.92142,2,Small is Beautiful,2.09001
3762,-0.24847,-1.10994,-2.38410,2,Small is Beautiful,1.78097
3764,0.48570,0.56410,-1.41185,2,Small is Beautiful,1.01635
3765,1.08511,-0.25775,-0.72742,2,Small is Beautiful,1.10822
3767,0.41753,-0.99046,-0.94693,2,Small is Beautiful,0.93256
3768,0.55472,-1.02625,-1.52129,2,Small is Beautiful,1.20540
3770,-0.52261,0.39992,-0.59448,2,Small is Beautiful,0.82039
3772,0.25662,0.10364,-1.18615,2,Small is Beautiful,0.47201
3774,-0.09699,-0.19889,-0.61634,2,Small is Beautiful,0.29713
3775,0.04988,-0.66107,-0.78803,2,Small is Beautiful,0.51468
3776,0.92838,0.03599,-1.93535,2,Small is Beautiful,1.41088
3777,-0.21685,1.33196,-1.79371,2,Small is Beautiful,1.75455
3781,-0.80201,1.06855,-1.65328,2,Small is Beautiful,1.64876
3785,-0.38221,0.97702,-0.68699,2,Small is Beautiful,1.21690
3793,1.42162,-0.30140,-0.65518,2,Small is Beautiful,1.45452
3794,0.30356,-0.29997,0.03272,2,Small is Beautiful,0.98928
3800,0.32802,0.32948,-0.56887,2,Small is Beautiful,0.67787
3804,-2.67199,0.10845,-1.45847,2,Small is Beautiful,2.73800
3811,1.35376,-0.57263,-0.97335,2,Small is Beautiful,1.42260
3815,0.52895,-1.03378,-0.53859,2,Small is Beautiful,1.08434
3821,-0.02144,0.49437,-0.48786,2,Small is Beautiful,0.77260
3827,-0.23889,-0.02842,0.18679,2,Small is Beautiful,1.11609
3828,0.52337,0.69161,-1.08251,2,Small is Beautiful,1.02063
3829,-0.24407,1.25143,-1.63836,2,Small is Beautiful,1.61311
3838,-0.11807,0.58106,-0.59656,2,Small is Beautiful,0.80832
3852,0.34963,0.27592,-0.11075,2,Small is Beautiful,0.96690
3861,0.44065,-0.48785,-0.34505,2,Small is Beautiful,0.78125
3862,0.27634,-0.71117,-1.00227,2,Small is Beautiful,0.62722
3863,-0.08632,1.08739,-0.89722,2,Small is Beautiful,1.25105
3868,0.93916,-0.72768,-0.61814,2,Small is Beautiful,1.13649
3871,-0.05076,-0.41775,-1.31777,2,Small is Beautiful,0.49526
3882,0.50475,-0.25927,-0.87079,2,Small is Beautiful,0.52059
3891,-0.66349,-1.48962,-1.13086,2,Small is Beautiful,1.50080
3896,-0.80565,0.32961,-0.72671,2,Small is Beautiful,0.95359
3897,0.17133,-1.33863,-0.58923,2,Small is Beautiful,1.22985
3898,-0.18024,0.26056,-0.90129,2,Small is Beautiful,0.45630
3902,-0.21922,0.15783,0.04038,2,Small is Beautiful,1.01250
3914,-0.96422,0.86892,-1.68497,2,Small is Beautiful,1.61273
3916,0.28945,0.39252,-0.37036,2,Small is Beautiful,0.81890
3922,-0.51716,1.23540,-1.11147,2,Small is Beautiful,1.50258
3932,0.63873,0.31122,-0.95428,2,Small is Beautiful,0.80116
3936,0.43824,-0.06365,-0.59380,2,Small is Beautiful,0.54625
3939,-0.06166,-0.10058,-0.33296,2,Small is Beautiful,0.56963
3941,0.94237,0.00035,-1.60939,2,Small is Beautiful,1.19717
3943,0.37141,0.24355,-0.68229,2,Small is Beautiful,0.59327
3945,0.59489,0.50279,-1.24144,2,Small is Beautiful,0.95943
3950,0.13057,-2.02624,-1.26786,2,Small is Beautiful,1.90664
3953,0.00778,-0.00462,-1.01785,2,Small is Beautiful,0.19840
3955,0.62072,0.02642,-2.31354,2,Small is Beautiful,1.56058
3956,-0.51555,-1.09475,-1.19606,2,Small is Beautiful,1.10509
3958,0.10616,-0.18219,-0.40827,2,Small is Beautiful,0.50146
3960,0.69853,-0.12537,-0.84035,2,Small is Beautiful,0.70752
3966,-0.50117,-0.06219,-0.26450,2,Small is Beautiful,0.80913
3968,0.86438,-0.81416,-1.60282,2,Small is Beautiful,1.29713
3969,-0.70209,-0.66507,-0.62780,2,Small is Beautiful,0.90058
3972,-0.41995,0.00626,-0.42908,2,Small is Beautiful,0.64658
3974,0.54950,-0.28858,-0.69421,2,Small is Beautiful,0.60468
3975,-0.95985,-0.06929,-0.61466,2,Small is Beautiful,0.99902
3978,0.48169,0.14109,-0.03918,2,Small is Beautiful,1.03158
3986,-0.06228,-0.67150,-0.21093,2,Small is Beautiful,0.85667
4001,-0.42877,-0.34272,-1.07124,2,Small is Beautiful,0.49230
4002,0.22684,-0.85095,-0.77611,2,Small is Beautiful,0.73796
4004,0.74988,0.25640,-1.40595,2,Small is Beautiful,1.00241
4017,-0.12140,0.02522,-0.48564,2,Small is Beautiful,0.46578
4019,0.29710,-0.36855,-1.09148,2,Small is Beautiful,0.41569
4023,0.04574,-0.11531,0.19716,2,Small is Beautiful,1.09594
4024,0.07546,-0.53275,-0.56774,2,Small is Beautiful,0.50290
4026,0.02786,0.13551,-1.12066,2,Small is Beautiful,0.37323
4054,1.04745,-0.01357,-0.66725,2,Small is Beautiful,1.08802
4060,-0.85759,0.02412,-0.61719,2,Small is Beautiful,0.91534
4066,0.24384,-0.62083,-0.12909,2,Small is Beautiful,0.92887
4075,0.15337,-0.11543,-0.63681,2,Small is Beautiful,0.30810
4080,0.13798,-0.03837,-1.67328,2,Small is Beautiful,0.79936
4084,-0.18357,-0.62965,-0.56854,2,Small is Beautiful,0.59898
4095,0.33964,-0.95561,-0.87291,2,Small is Beautiful,0.86673
4097,0.41356,0.69085,-0.94894,2,Small is Beautiful,0.95100
4099,0.39546,0.67419,-0.83446,2,Small is Beautiful,0.92874
4110,-0.29564,-0.19995,-0.77502,2,Small is Beautiful,0.31666
4117,0.86315,-0.57237,-0.69901,2,Small is Beautiful,0.98151
4118,-0.13787,-0.39804,0.03743,2,Small is Beautiful,0.97263
4123,-0.13297,-0.24613,-0.27890,2,Small is Beautiful,0.63636
4128,0.30669,-0.11851,-0.36573,2,Small is Beautiful,0.61751
4129,0.12994,0.54274,-1.46146,2,Small is Beautiful,0.91261
4133,0.04386,-0.89063,-1.34738,2,Small is Beautiful,0.85903
4138,-0.25256,-0.43186,-0.78367,2,Small is Beautiful,0.38334
4139,-1.41160,0.15458,-1.34111,2,Small is Beautiful,1.50777
4142,0.88065,-0.78949,-1.30568,2,Small is Beautiful,1.16109
4144,0.63401,1.04889,-1.50804,2,Small is Beautiful,1.49909
4146,-0.93415,-0.66819,-2.21113,2,Small is Beautiful,1.68727
4156,0.37846,-0.49614,-0.35619,2,Small is Beautiful,0.74298
4158,0.26055,-0.77721,-0.63512,2,Small is Beautiful,0.72040
4166,1.08578,-0.96765,-0.70747,2,Small is Beautiful,1.37040
4174,0.37417,0.10484,-1.21036,2,Small is Beautiful,0.55996
4181,0.10259,-0.14003,-0.17736,2,Small is Beautiful,0.72768
4185,-0.35646,-0.42226,-1.49164,2,Small is Beautiful,0.73839
4189,0.76554,0.73232,-1.39907,2,Small is Beautiful,1.28283
4194,-0.58281,0.19770,-0.79191,2,Small is Beautiful,0.68744
4195,-0.98535,-0.35145,-1.30160,2,Small is Beautiful,1.07689
4203,0.01567,0.01950,-0.43964,2,Small is Beautiful,0.49182
4204,-0.37926,-0.23975,-0.69517,2,Small is Beautiful,0.43152
4206,-1.02613,0.15123,-1.08035,2,Small is Beautiful,1.08272
4211,1.03236,-0.22384,-1.41894,2,Small is Beautiful,1.16389
4212,-0.37693,-0.04858,-1.41263,2,Small is Beautiful,0.64548
4213,0.06930,1.02392,-1.03934,2,Small is Beautiful,1.19592
